ticket_id,received_at,marca,canal,customer_id,mensagem
849,2026-04-28T21:02:00,Vai Voando,email,167,"Pacote pra esquiar nos Andes Argentinos, fim de agosto, 2 adultos + 1 criança 10 anos. Saída de Floripa preferencialmente."
850,2026-01-17T04:37:00,Instaviagem,whatsapp,210,Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99.
851,2026-06-13T20:33:00,Flytour,whatsapp,363,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028."
852,2026-05-20T14:33:00,BeFly Travel,presencial,328,"Posso parcelar minha viagem em 12x sem juros se eu fechar hoje? Cliente desde 2019, espero atendimento à altura."
853,2026-01-21T14:07:00,BeFly,whatsapp,208,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k."
854,2026-01-15T03:53:00,BeFly Travel,email,171,Quem é o gerente de conta da Acme Corp? Preciso falar com ele urgente sobre os SLAs do contrato.
855,2026-03-04T19:46:00,Flytour,email,90,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação."
856,2026-05-04T03:27:00,Flytour,whatsapp,190,"Mudei de empresa, agora sou da Acme. Como atualizo o contrato corporativo BeFly Conecta no meu CPF?"
857,2026-05-20T14:06:00,BeFly,email,105,Comprei seguro viagem mas perdi o número da apólice. Pode me reenviar? Email cadastrado: maria.silva@empresa.com.br
858,2026-05-20T23:37:00,BeFly,telefone,155,"Tem mais detalhes do pacote 'Caminhos além do imaginável' de vocês? Vi no Instagram. Já mandei essa mensagem 2 vezes, ninguém respondeu."
859,2026-04-20T10:21:00,BeFly Travel,telefone,393,"Tô em Tóquio, perdi o passaporte. O seguro de vocês ajuda? Aguardo retorno, obrigado!"
860,2026-04-19T09:50:00,BeFly Conecta,telefone,140,"Vocês têm seguro viagem que cobre esportes radicais? Vou pra NZ fazer bungee jump. Aguardo retorno, obrigado!"
861,2026-06-02T09:18:00,BeFly,telefone,3,"Bom dia, gostaria de remarcar a minha passagem do dia 15/07 para o dia 22/07, mesmo voo se possível. Localizador BF89X12. Aguardo retorno, obrigado!"
862,2026-06-13T22:50:00,Flytour,presencial,10,"Oi, sou agente de uma franquia BeFly Travel em POA. Pode me ajudar com a comissão sobre o booking BF55-2026? Estou muito chateado, espero solução."
863,2026-02-06T02:33:00,BeFly,whatsapp,268,"Bom dia, gostaria de remarcar a minha passagem do dia 15/07 para o dia 22/07, mesmo voo se possível. Localizador BF89X12. Aguardo retorno, obrigado!"
864,2026-05-17T01:58:00,BeFly Travel,whatsapp,29,"Quero alterar a refeição especial do meu voo pra vegana. BF9988, embarque dia 03/08. Cliente desde 2019, espero atendimento à altura."
865,2026-01-17T15:18:00,BeFly,whatsapp,499,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias. Estou muito chateado, espero solução."
866,2026-03-04T04:54:00,BeFly Conecta,whatsapp,310,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44. Estou muito chateado, espero solução."
867,2026-05-17T18:21:00,BeFly,telefone,198,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor?"
868,2026-02-11T18:19:00,BeFly Travel,whatsapp,242,"Vocês têm pacote feito pra advogados (curso de pós em Boston, agosto)? Preciso de hospedagem perto de Harvard."
869,2026-02-04T19:47:00,Belvitur,email,240,Vocês operam viagens corporativas com NDC da Latam? Estamos avaliando trocar de TMC. Por favor responder no whatsapp 11 9XXXX-XXXX.
870,2026-05-31T03:50:00,Flytour,email,71,Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99.
871,2026-02-09T06:47:00,BeFly,email,124,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto. Já mandei essa mensagem 2 vezes, ninguém respondeu."
872,2026-04-05T23:58:00,BeFly Conecta,telefone,16,"Tem voucher de R$ 500 que vocês me deram em jul/2025 que ainda não usei. Validade era 12 meses, expira semana que vem. Posso usar pra qualquer destino? Cliente desde 2019, espero atendimento à altura."
873,2026-02-10T05:28:00,BeFly Conecta,whatsapp,368,Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99.
874,2026-02-05T00:19:00,Vai Voando,whatsapp,160,BeFly Conecta funciona com integração SAP Concur? Pergunto pra trazer pra nossa companhia.
875,2026-01-24T21:20:00,BeFly,whatsapp,395,"Quero migrar minha conta de Silver pra Gold, quantos voos faltam?"
876,2026-05-11T09:28:00,Flytour,telefone,413,"Oi, comprei seguro viagem pra Europa e estou doente em Roma. Como aciono o atendimento médico?"
877,2026-05-12T06:55:00,BeFly Travel,telefone,162,"Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018. Já mandei essa mensagem 2 vezes, ninguém respondeu."
878,2026-04-04T12:34:00,BeFly,whatsapp,323,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias. Estou muito chateado, espero solução."
879,2026-02-05T23:47:00,BeFly Travel,telefone,368,Olá. Sou cliente da Belvitur Corporate. Posso usar meus pontos pra pagar parte de uma viagem de lazer?
880,2026-05-05T20:10:00,Flytour,email,398,"Voo BF2200 atrasou 4 horas ontem (GRU→REC), perdi conexão pra Fernando de Noronha. Companhia paga reacomodação?"
881,2026-04-24T13:09:00,BeFly Travel,email,130,"Bom dia. Preciso de um relatório consolidado dos gastos com viagens corporativas da nossa empresa (Tech XYZ) do último trimestre. Pode ser por e-mail. Aguardo retorno, obrigado!"
882,2026-03-23T20:26:00,BeFly Travel,email,365,"Quero migrar minha conta de Silver pra Gold, quantos voos faltam?"
883,2026-03-09T15:51:00,BeFly Conecta,telefone,372,"Minha esposa precisa de cadeira de rodas no aeroporto. Como solicitamos? Voo BF4499 GRU→FOR, próxima sexta."
884,2026-01-20T02:31:00,Belvitur,whatsapp,473,"Cliente da agência Vai Voando aqui, preciso de uma cotação para 30 colaboradores irem pra uma convenção em Foz em novembro. Inclui transfer, hotel 4 estrelas, e jantar de gala. Posso mandar a planilha?"
885,2026-01-24T11:24:00,BeFly,telefone,18,"Olá! Queria fazer uma viagem solo pra Chile pra esquiar em julho, primeira vez fora do Brasil. Tô meio perdido, vocês ajudam com seguro, hospedagem, transfer? Budget ~12k. Já mandei essa mensagem 2 vezes, ninguém respondeu."
886,2026-06-05T04:17:00,Belvitur,telefone,224,Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018.
887,2026-05-07T23:11:00,BeFly,instagram_dm,27,"Voo BF2200 atrasou 4 horas ontem (GRU→REC), perdi conexão pra Fernando de Noronha. Companhia paga reacomodação? Cliente desde 2019, espero atendimento à altura."
888,2026-04-07T11:43:00,BeFly,whatsapp,84,URGENTE: cheguei no aeroporto e o voo está cancelado. Ninguém me atende no balcão. Voo BF1234 GIG→GRU. O que eu faço?? Por favor responder no whatsapp 11 9XXXX-XXXX.
889,2026-03-15T23:21:00,BeFly,whatsapp,392,Quero comprar miles pra completar resgate. Como faço?
890,2026-03-07T23:28:00,BeFly,whatsapp,498,Cancelaram nosso voo de volta de Maceió. Estamos com 2 crianças pequenas e mais R$ 0 no cartão. O que vocês fazem?
891,2026-05-15T19:58:00,Instaviagem,telefone,198,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor? Estou muito chateado, espero solução."
892,2026-04-20T23:08:00,Belvitur,telefone,202,"Mudei de empresa, agora sou da Acme. Como atualizo o contrato corporativo BeFly Conecta no meu CPF? Por favor responder no whatsapp 11 9XXXX-XXXX."
893,2026-05-17T08:25:00,BeFly,instagram_dm,55,Voo BF5500 hoje cedo: o piloto fez pouso de emergência em Brasília. Estamos sentados há 3h no aeroporto sem informação. Por favor avisem nossas famílias e nos digam o que fazer. Por favor responder no whatsapp 11 9XXXX-XXXX.
894,2026-01-06T00:50:00,BeFly,email,357,"Sou da imprensa, gostaria de uma entrevista com o CEO sobre os planos da BeFly após a aquisição da Queensberry. Por favor responder no whatsapp 11 9XXXX-XXXX."
895,2026-04-23T00:33:00,BeFly Travel,whatsapp,382,"Pacote família p/ Disney em outubro, 5 pessoas (eu, esposa, 3 crianças de 5, 8 e 14 anos). Queria hotel da Disney mesmo. Quanto fica? Saída de BH."
896,2026-05-01T02:03:00,BeFly Travel,chat_site,442,"Oi, comprei seguro viagem pra Europa e estou doente em Roma. Como aciono o atendimento médico?"
897,2026-01-02T21:30:00,Belvitur,whatsapp,21,Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99.
898,2026-03-01T12:57:00,BeFly,whatsapp,452,URGENTE: cheguei no aeroporto e o voo está cancelado. Ninguém me atende no balcão. Voo BF1234 GIG→GRU. O que eu faço??
899,2026-02-24T21:34:00,BeFly Travel,whatsapp,194,"Olá! Queria fazer uma viagem solo pra Chile pra esquiar em julho, primeira vez fora do Brasil. Tô meio perdido, vocês ajudam com seguro, hospedagem, transfer? Budget ~12k."
900,2026-01-03T07:00:00,Vai Voando,email,326,"Vocês têm pacote feito pra advogados (curso de pós em Boston, agosto)? Preciso de hospedagem perto de Harvard. Por favor responder no whatsapp 11 9XXXX-XXXX."
901,2026-05-18T13:12:00,Vai Voando,chat_site,330,Posso usar pontos da Gol pra pagar pacote BeFly?
902,2026-05-13T12:57:00,BeFly,whatsapp,158,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo."
903,2026-03-01T07:55:00,BeFly Travel,chat_site,69,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44."
904,2026-03-03T05:47:00,Flytour,whatsapp,459,Olá. Sou cliente da Belvitur Corporate. Posso usar meus pontos pra pagar parte de uma viagem de lazer?
905,2026-06-09T23:43:00,Belvitur,chat_site,489,"Oi, sou agente de uma franquia BeFly Travel em POA. Pode me ajudar com a comissão sobre o booking BF55-2026?"
906,2026-04-09T18:38:00,Flytour,whatsapp,446,"Aniversário de 40 anos da minha mãe, surpresa, em Buenos Aires. 2 noites, 4 adultos. Hotel central, jantar de gala. Budget total 18k."
907,2026-03-03T18:28:00,BeFly Travel,email,384,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor?"
908,2026-03-07T16:48:00,BeFly,whatsapp,168,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k."
909,2026-01-05T15:43:00,BeFly,whatsapp,35,"Bom dia, gostaria de remarcar a minha passagem do dia 15/07 para o dia 22/07, mesmo voo se possível. Localizador BF89X12."
910,2026-02-06T02:59:00,Vai Voando,email,160,Vocês ainda mantêm parceria com a Smiles? Quero usar pontos pra Madrid.
911,2026-02-26T09:53:00,BeFly Conecta,chat_site,296,"Mudei de empresa, agora sou da Acme. Como atualizo o contrato corporativo BeFly Conecta no meu CPF?"
912,2026-05-14T13:44:00,Belvitur,telefone,181,"Mudei de empresa, agora sou da Acme. Como atualizo o contrato corporativo BeFly Conecta no meu CPF? Estou muito chateado, espero solução."
913,2026-04-20T04:55:00,BeFly Conecta,chat_site,266,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação."
914,2026-03-17T19:20:00,BeFly,instagram_dm,117,Bom dia. Preciso de um relatório consolidado dos gastos com viagens corporativas da nossa empresa (Tech XYZ) do último trimestre. Pode ser por e-mail.
915,2026-03-08T03:11:00,Vai Voando,telefone,442,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k. Já mandei essa mensagem 2 vezes, ninguém respondeu."
916,2026-04-14T11:14:00,BeFly,email,222,Comprei seguro viagem mas perdi o número da apólice. Pode me reenviar? Email cadastrado: maria.silva@empresa.com.br
917,2026-03-20T03:42:00,Queensberry,whatsapp,149,"Bom dia, gostaria de remarcar a minha passagem do dia 15/07 para o dia 22/07, mesmo voo se possível. Localizador BF89X12."
918,2026-03-06T22:04:00,BeFly,telefone,310,"Sou da imprensa, gostaria de uma entrevista com o CEO sobre os planos da BeFly após a aquisição da Queensberry."
919,2026-01-29T17:10:00,BeFly Travel,telefone,477,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo. Cliente desde 2019, espero atendimento à altura."
920,2026-03-01T21:34:00,BeFly Conecta,presencial,252,"Minha esposa precisa de cadeira de rodas no aeroporto. Como solicitamos? Voo BF4499 GRU→FOR, próxima sexta. Estou muito chateado, espero solução."
921,2026-01-02T23:20:00,Flytour,whatsapp,490,Quero comprar miles pra completar resgate. Como faço?
922,2026-04-13T03:28:00,Vai Voando,whatsapp,9,Tô vendo no site valores diferentes pra mesmo voo dependendo do horário. Tem alguma forma de garantir o melhor preço?
923,2026-05-19T06:25:00,BeFly,email,28,"Tô em Tóquio, perdi o passaporte. O seguro de vocês ajuda?"
924,2026-06-14T02:06:00,BeFly Conecta,chat_site,462,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo. Aguardo retorno, obrigado!"
925,2026-04-03T23:42:00,BeFly Travel,whatsapp,110,Voo BF5500 hoje cedo: o piloto fez pouso de emergência em Brasília. Estamos sentados há 3h no aeroporto sem informação. Por favor avisem nossas famílias e nos digam o que fazer.
926,2026-05-27T06:07:00,BeFly,whatsapp,353,"Pacote família p/ Disney em outubro, 5 pessoas (eu, esposa, 3 crianças de 5, 8 e 14 anos). Queria hotel da Disney mesmo. Quanto fica? Saída de BH. Cliente desde 2019, espero atendimento à altura."
927,2026-02-12T13:24:00,BeFly Travel,email,240,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44."
928,2026-05-27T02:59:00,BeFly Travel,telefone,384,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo. Aguardo retorno, obrigado!"
929,2026-02-12T05:59:00,BeFly Conecta,whatsapp,309,Olá. Sou cliente da Belvitur Corporate. Posso usar meus pontos pra pagar parte de uma viagem de lazer?
930,2026-02-06T18:32:00,Instaviagem,telefone,57,"Oi, sou agente de uma franquia BeFly Travel em POA. Pode me ajudar com a comissão sobre o booking BF55-2026?"
931,2026-04-19T03:59:00,Flytour,whatsapp,430,"Aniversário de 40 anos da minha mãe, surpresa, em Buenos Aires. 2 noites, 4 adultos. Hotel central, jantar de gala. Budget total 18k."
932,2026-01-10T13:37:00,BeFly Travel,whatsapp,446,Cancelaram nosso voo de volta de Maceió. Estamos com 2 crianças pequenas e mais R$ 0 no cartão. O que vocês fazem?
933,2026-06-13T10:02:00,Belvitur,telefone,73,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias."
934,2026-04-27T06:33:00,BeFly,email,210,"Cliente da agência Vai Voando aqui, preciso de uma cotação para 30 colaboradores irem pra uma convenção em Foz em novembro. Inclui transfer, hotel 4 estrelas, e jantar de gala. Posso mandar a planilha?"
935,2026-02-06T04:53:00,BeFly,chat_site,183,Posso usar pontos da Gol pra pagar pacote BeFly?
936,2026-02-26T10:34:00,BeFly,whatsapp,44,Quem é o gerente de conta da Acme Corp? Preciso falar com ele urgente sobre os SLAs do contrato.
937,2026-01-23T15:47:00,BeFly Conecta,whatsapp,246,"Pacote família p/ Disney em outubro, 5 pessoas (eu, esposa, 3 crianças de 5, 8 e 14 anos). Queria hotel da Disney mesmo. Quanto fica? Saída de BH. Estou muito chateado, espero solução."
938,2026-04-18T18:42:00,BeFly Travel,instagram_dm,242,Promo de Black Friday pra Disney funciona pra viagem em 2027 ou só esse ano?
939,2026-04-03T15:48:00,BeFly,whatsapp,38,"Voo BF2200 atrasou 4 horas ontem (GRU→REC), perdi conexão pra Fernando de Noronha. Companhia paga reacomodação? Já mandei essa mensagem 2 vezes, ninguém respondeu."
940,2026-01-13T16:10:00,BeFly Travel,whatsapp,218,"Quero alterar a refeição especial do meu voo pra vegana. BF9988, embarque dia 03/08."
